34921,2019,cf,Male,nopre,p1,l1,nopc,nob/c,206500,3.99,0.8001,3316.1,360,not_neg,not_int,not_lpsm,218000,home,1U,3300,EXP,762,CIB,45-54,94.72477064,North,direct,0,36
34922,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,206500,,,,360,not_neg,not_int,not_lpsm,278000,home,1U,4440,CIB,803,CIB,45-54,74.28057554,south,direct,1,49
34923,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,466500,3.99,0.2537,1476.87,360,not_neg,not_int,not_lpsm,618000,home,1U,6960,CRIF,563,EXP,35-44,75.48543689,North,direct,0,39
34924,2019,ncf,Male,nopre,p1,l1,nopc,nob/c,1006500,,,,360,not_neg,not_int,not_lpsm,,home,1U,17400,EQUI,745,EXP,35-44,,central,direct,1,
34925,2019,cf,Joint,nopre,p2,l1,nopc,nob/c,206500,3.8,-0.1826,295,360,not_neg,not_int,not_lpsm,1008000,home,1U,13080,EXP,856,EXP,55-64,20.48611111,North,direct,0,18
34926,2019,cf,Sex Not Available,nopre,p4,l2,nopc,nob/c,356500,4.625,0.737,0,240,not_neg,not_int,not_lpsm,608000,home,1U,6960,CIB,598,EXP,45-54,58.63486842,south,direct,0,45
34927,2019,cf,Sex Not Available,nopre,p1,l1,nopc,nob/c,256500,,,,360,not_neg,not_int,lpsm,,home,1U,3540,EQUI,627,EXP,25-34,,south,direct,1,
34928,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,216500,3.375,0.6451,6149.8,180,not_neg,not_int,not_lpsm,338000,home,1U,8820,CRIF,611,EXP,35-44,64.05325444,south,direct,0,32
34929,2019,cf,Male,pre,p3,l1,nopc,nob/c,406500,4.25,0.5341,1237,360,not_neg,not_int,not_lpsm,508000,home,1U,6240,CIB,720,CIB,45-54,80.01968504,North,direct,0,25
34930,2019,cf,Male,nopre,p3,l1,nopc,nob/c,126500,4.5,0.2805,3090.04,360,not_neg,not_int,not_lpsm,208000,home,1U,6480,EXP,739,CIB,55-64,60.81730769,North,direct,0,27
34931,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,236500,3.875,0.0698,1190,360,not_neg,not_int,not_lpsm,298000,home,1U,2760,CRIF,771,CIB,65-74,79.36241611,south,direct,0,42
34932,2019,cf,Sex Not Available,pre,p3,l1,nopc,nob/c,146500,4.5,0.96,4328.6,360,not_neg,not_int,not_lpsm,288000,home,1U,1920,CRIF,628,CIB,45-54,50.86805556,south,direct,0,42
34933,2019,cf,Female,nopre,p1,l1,nopc,nob/c,406500,,,,360,neg_amm,not_int,not_lpsm,458000,home,1U,11100,CRIF,541,CIB,45-54,88.75545852,south,direct,1,20
34934,2019,cf,Joint,nopre,p1,l1,nopc,nob/c,246500,4.375,0.1814,0,360,neg_amm,not_int,not_lpsm,258000,home,1U,3420,CRIF,513,EXP,>74,95.54263566,south,direct,0,45
34935,2019,cf,Joint,nopre,p1,l1,nopc,nob/c,506500,4.375,0.699,1930,360,not_neg,not_int,not_lpsm,598000,home,1U,6720,CRIF,817,EXP,25-34,84.69899666,North,direct,0,48
34936,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,456500,4.125,-0.013,0,360,not_neg,not_int,not_lpsm,568000,home,1U,8820,EXP,834,EXP,25-34,80.36971831,south,direct,0,37
34937,2019,ncf,Female,nopre,p4,l1,nopc,nob/c,906500,3.5,-0.2703,10287,180,not_neg,not_int,not_lpsm,3208000,home,1U,16020,CIB,637,CIB,65-74,28.2574813,North,direct,0,32
34938,2019,cf,Sex Not Available,nopre,p3,l2,opc,nob/c,56500,5.74,1.372,,360,not_neg,int_only,not_lpsm,878000,home,1U,2700,CIB,848,EXP,>74,6.435079727,south,direct,0,49
34939,2019,cf,Male,nopre,p3,l1,nopc,nob/c,396500,4.25,-0.2454,1696.7,360,not_neg,not_int,not_lpsm,528000,home,1U,5760,CRIF,631,CIB,45-54,75.09469697,North,direct,0,30
34940,2019,cf,Female,nopre,p3,l1,nopc,nob/c,596500,3.99,0.3663,3998.1,360,not_neg,not_int,not_lpsm,1328000,home,1U,6120,CRIF,791,CIB,55-64,44.91716867,North,direct,0,49
34941,2019,cf,Joint,pre,p4,l1,nopc,nob/c,636500,4.375,-0.0088,0,360,not_neg,not_int,not_lpsm,918000,home,1U,9300,CRIF,865,EXP,35-44,69.33551198,south,direct,0,46
34942,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,436500,3.625,-0.1627,0,360,not_neg,not_int,not_lpsm,598000,home,1U,6420,EXP,692,EXP,45-54,72.99331104,south,direct,0,38
34943,2019,cf,Female,nopre,p4,l1,nopc,nob/c,436500,3.625,0.47,2021.6,240,not_neg,not_int,not_lpsm,528000,home,1U,8580,CIB,561,EXP,35-44,82.67045455,south,direct,0,32
34944,2019,,Joint,nopre,p4,l1,nopc,nob/c,266500,3.75,-0.0707,7689.06,360,not_neg,not_int,not_lpsm,438000,home,1U,6120,EXP,631,EXP,35-44,60.84474886,North,direct,0,29
34945,2019,cf,Sex Not Available,pre,p3,l1,nopc,nob/c,486500,,,,360,not_neg,not_int,not_lpsm,628000,home,1U,5820,CIB,534,EXP,35-44,77.46815287,south,direct,1,51
34946,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,176500,4.56,0.2438,4620,360,neg_amm,not_int,not_lpsm,308000,home,1U,2220,CIB,809,CIB,65-74,57.30519481,south,direct,0,45
34947,2019,cf,Female,nopre,p4,l1,nopc,nob/c,366500,3.675,-0.1132,295,360,not_neg,not_int,not_lpsm,1648000,home,1U,8880,CIB,684,CIB,65-74,22.23907767,North,direct,0,40
34948,2019,ncf,Male,nopre,p4,l1,nopc,nob/c,666500,,,,360,not_neg,not_int,not_lpsm,928000,home,1U,10320,CIB,892,EXP,65-74,71.82112069,North-East,direct,1,48
34949,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,156500,4.75,1.1582,3212.5,360,not_neg,not_int,not_lpsm,378000,home,1U,14280,CRIF,554,EXP,55-64,41.4021164,south,direct,0,49
34950,2019,,Male,nopre,p1,l1,nopc,nob/c,706500,3.49,-0.378,0,360,not_neg,not_int,not_lpsm,708000,home,1U,7200,CIB,581,CIB,35-44,99.78813559,North,direct,0,43
34951,2019,cf,Sex Not Available,nopre,p4,l1,nopc,b/c,256500,2.99,0.3093,0,360,not_neg,not_int,not_lpsm,268000,home,1U,,EXP,808,CIB,45-54,95.70895522,south,direct,0,
34952,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,216500,4.625,0.3732,5210.78,360,not_neg,not_int,not_lpsm,408000,home,1U,4200,CIB,833,EXP,55-64,53.06372549,North,direct,0,30
34953,2019,cf,Male,nopre,p4,l1,nopc,nob/c,66500,4.99,0.8621,1436.61,324,neg_amm,not_int,not_lpsm,748000,home,1U,1140,CRIF,677,CIB,65-74,8.890374332,North,direct,0,43
34954,2019,cf,Joint,pre,p4,l1,nopc,nob/c,306500,3.75,-0.0262,0,360,not_neg,not_int,not_lpsm,908000,home,1U,6840,CIB,852,EXP,55-64,33.75550661,south,direct,0,30
34955,2019,cf,Female,nopre,p3,l1,nopc,nob/c,186500,4.5,0.3928,3512.5,360,not_neg,not_int,not_lpsm,288000,home,1U,2880,CRIF,615,CIB,55-64,64.75694444,south,direct,0,47
34956,2019,ncf,Joint,pre,p4,l1,nopc,nob/c,866500,,,,360,not_neg,not_int,not_lpsm,1108000,home,1U,6840,CIB,806,EXP,55-64,78.20397112,south,direct,1,49
34957,2019,cf,Male,nopre,p3,l1,nopc,nob/c,136500,4.125,0.8324,3900.75,180,neg_amm,not_int,not_lpsm,228000,home,1U,2880,EXP,535,EXP,35-44,59.86842105,North,direct,0,48
34958,2019,cf,Male,nopre,p4,l1,nopc,nob/c,586500,3.75,0.3633,6242,360,not_neg,not_int,not_lpsm,658000,home,1U,7800,CIB,845,CIB,35-44,89.1337386,south,direct,0,33
34959,2019,cf,Male,nopre,p3,l1,nopc,nob/c,356500,3.75,-0.0322,72.92,360,not_neg,not_int,not_lpsm,838000,home,1U,4800,CRIF,580,CIB,45-54,42.54176611,south,direct,0,49
34960,2019,cf,Female,nopre,p3,l1,nopc,b/c,226500,4.49,1.1483,2207.64,360,not_neg,not_int,not_lpsm,268000,home,1U,4560,CRIF,745,CIB,55-64,84.51492537,North,direct,0,52
34961,2019,cf,Female,nopre,p3,l2,nopc,b/c,176500,4.875,1.4485,2616.17,360,not_neg,not_int,not_lpsm,208000,home,1U,4380,CRIF,521,CIB,45-54,84.85576923,south,direct,0,36
34962,2019,cf,Sex Not Available,pre,p4,l1,nopc,b/c,156500,3.5,0.7983,0,360,not_neg,not_int,not_lpsm,178000,home,1U,,EXP,688,CIB,25-34,87.92134831,south,direct,0,
34963,2019,cf,Joint,nopre,p1,l2,nopc,b/c,586500,4.625,1.4515,0,360,not_neg,not_int,not_lpsm,608000,home,1U,7320,CIB,610,EXP,55-64,96.46381579,North,direct,0,47
34964,2019,,Female,nopre,p3,l1,nopc,b/c,716500,3.875,0.8987,3936.68,360,not_neg,not_int,not_lpsm,908000,home,1U,7200,CRIF,857,CIB,45-54,78.90969163,North,direct,0,56
34965,2019,cf,Female,nopre,p4,l1,nopc,nob/c,446500,3.5,-0.148,0,360,not_neg,not_int,not_lpsm,998000,home,1U,5460,EXP,898,CIB,55-64,44.73947896,North,direct,0,38
34966,2019,cf,Male,nopre,p3,l1,nopc,nob/c,336500,3.25,0.4074,5503.29,240,not_neg,not_int,not_lpsm,458000,home,1U,3840,CIB,695,CIB,35-44,73.47161572,North,direct,0,46
34967,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,196500,,,,360,not_neg,not_int,not_lpsm,198000,home,1U,3900,EXP,587,CIB,45-54,99.24242424,south,direct,1,31
34968,2019,cf,Joint,pre,p1,l1,nopc,nob/c,206500,4.375,0.2932,3750,360,neg_amm,not_int,not_lpsm,268000,home,1U,9660,CIB,803,EXP,55-64,77.05223881,North,direct,0,36
34969,2019,cf,Joint,pre,p1,l1,nopc,nob/c,316500,4.75,1.3861,11900.2,360,neg_amm,not_int,not_lpsm,328000,home,1U,7980,EXP,735,EXP,35-44,96.49390244,central,direct,0,44
34970,2019,ncf,Joint,nopre,p3,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,188000,home,1U,3300,CRIF,722,EXP,>74,88.56382979,North,direct,1,59
34971,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,526500,3.5,0.3831,0,240,not_neg,not_int,not_lpsm,878000,home,1U,8280,CIB,820,EXP,45-54,59.96583144,south,direct,0,31
34972,2019,cf,Female,nopre,p3,l1,nopc,nob/c,86500,5.25,0.9962,1468,360,not_neg,not_int,not_lpsm,138000,home,1U,1260,CRIF,517,CIB,>74,62.68115942,North,direct,0,37
34973,2019,ncf,Sex Not Available,nopre,p1,l1,nopc,b/c,206500,,,,360,not_neg,not_int,not_lpsm,,home,1U,2760,EQUI,821,EXP,25-34,,south,direct,1,
34974,2019,ncf,Sex Not Available,pre,p1,l1,nopc,nob/c,266500,3.875,0.2059,3645.13,360,not_neg,not_int,not_lpsm,268000,home,1U,4260,EXP,580,CIB,35-44,99.44029851,south,direct,0,59
34975,2019,cf,Male,pre,p1,l1,nopc,b/c,286500,3.5,0.829,5973.37,360,not_neg,not_int,not_lpsm,298000,home,1U,5820,CIB,705,CIB,35-44,96.1409396,North,direct,0,33
34976,2019,cf,Female,nopre,p3,l1,nopc,b/c,276500,2.875,-0.0485,6295.01,360,not_neg,not_int,not_lpsm,408000,home,1U,2520,CRIF,504,CIB,55-64,67.76960784,North,direct,0,46
34977,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,356500,3.375,0.3321,6372.5,264,not_neg,not_int,not_lpsm,598000,home,1U,5760,CRIF,863,CIB,65-74,59.61538462,south,direct,0,36
34978,2019,cf,Male,pre,p3,l1,nopc,b/c,326500,3.5,0.7821,9545.06,360,not_neg,not_int,not_lpsm,378000,home,1U,9180,CRIF,553,CIB,55-64,86.37566138,south,direct,0,36
34979,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,416500,3.99,-0.3116,0,360,neg_amm,not_int,not_lpsm,418000,home,1U,,EXP,500,EXP,25-34,99.64114833,south,direct,0,
34980,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,166500,,,,360,not_neg,not_int,not_lpsm,,home,1U,3300,EQUI,705,EXP,35-44,,North,direct,1,
34981,2019,cf,Male,nopre,p3,l1,nopc,nob/c,416500,3.5,0.142,11177.5,360,not_neg,not_int,not_lpsm,568000,home,1U,3600,EXP,581,CIB,25-34,73.32746479,North,direct,0,44
34982,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,476500,4,-0.3065,0,360,not_neg,not_int,not_lpsm,558000,home,1U,8340,CIB,757,EXP,25-34,85.39426523,North,direct,0,30
34983,2019,cf,Sex Not Available,pre,p4,l1,nopc,nob/c,116500,4.25,0.7509,3427.5,360,not_neg,not_int,not_lpsm,228000,home,1U,2340,CRIF,648,CIB,65-74,51.09649123,south,direct,0,25
34984,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,496500,3.875,0.1842,0,360,not_neg,not_int,not_lpsm,718000,home,1U,6720,CIB,527,EXP,35-44,69.15041783,North,direct,0,47
34985,2019,cf,Male,nopre,p4,l1,nopc,nob/c,656500,4.125,0.31,0,360,not_neg,not_int,not_lpsm,908000,home,1U,9000,CIB,784,CIB,45-54,72.30176211,North,direct,0,43
34986,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,336500,3.99,0.3601,0,360,neg_amm,int_only,not_lpsm,488000,home,1U,11820,CIB,563,EXP,35-44,68.95491803,North,direct,0,49
34987,2019,cf,Male,nopre,p3,l1,nopc,nob/c,256500,4.125,0.3523,114.6,360,not_neg,not_int,not_lpsm,358000,home,1U,5460,CRIF,844,CIB,45-54,71.64804469,south,direct,0,43
34988,2019,ncf,Sex Not Available,nopre,p3,l1,nopc,nob/c,596500,4.25,1.0095,2421.05,240,not_neg,not_int,not_lpsm,1308000,home,1U,8100,CRIF,845,CIB,45-54,45.60397554,south,direct,0,44
34989,2019,ncf,Joint,nopre,p3,l2,nopc,nob/c,756500,4.25,0.7532,7340,360,not_neg,not_int,not_lpsm,808000,home,1U,8400,CRIF,787,EXP,35-44,93.62623762,North,direct,0,53
34990,2019,cf,Joint,nopre,p3,l1,nopc,nob/c,466500,3.75,0.2669,11616.88,360,not_neg,not_int,not_lpsm,648000,home,1U,11760,EXP,799,EXP,45-54,71.99074074,North,direct,0,31
34991,2019,cf,Sex Not Available,nopre,p3,l1,nopc,b/c,186500,4.99,1.3559,803.69,360,not_neg,not_int,not_lpsm,218000,home,1U,2580,CIB,558,CIB,65-74,85.55045872,south,direct,0,42
34992,2019,cf,Joint,nopre,p3,l1,nopc,nob/c,416500,4,0.1721,60.1,360,not_neg,not_int,not_lpsm,518000,home,1U,12300,CIB,705,EXP,35-44,80.40540541,south,direct,0,31
34993,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,626500,3.375,-0.1831,0,360,not_neg,int_only,not_lpsm,688000,home,1U,,CIB,791,EXP,35-44,91.06104651,North,direct,0,
34994,2019,cf,Male,nopre,p4,l1,nopc,nob/c,526500,2.875,-0.7759,5176.17,360,not_neg,not_int,not_lpsm,578000,home,1U,,CRIF,705,CIB,65-74,91.0899654,south,direct,0,
34995,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,596500,3.875,0.2257,8500,360,not_neg,not_int,not_lpsm,768000,home,1U,9000,CRIF,774,EXP,45-54,77.66927083,North,direct,0,32
34996,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,296500,3.99,0.1596,550,300,not_neg,not_int,not_lpsm,458000,home,1U,5280,CRIF,732,CIB,45-54,64.73799127,south,direct,0,45
34997,2019,cf,Sex Not Available,nopre,p1,l1,nopc,nob/c,486500,4.5,0.2332,2360.88,360,not_neg,not_int,not_lpsm,738000,home,1U,23460,CRIF,822,CIB,45-54,65.92140921,south,direct,0,36
34998,2019,cf,Male,pre,p3,l1,nopc,nob/c,376500,5.75,1.4175,695.52,360,not_neg,not_int,not_lpsm,548000,home,4U,5100,CIB,572,CIB,25-34,68.70437956,North,direct,0,44
34999,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,566500,3.5,-0.3956,6262.44,360,not_neg,not_int,not_lpsm,678000,home,1U,,EXP,759,EXP,45-54,83.55457227,central,direct,0,
35000,2019,cf,Male,nopre,p4,l1,nopc,nob/c,486500,3.99,-0.0535,1390.8,360,not_neg,not_int,not_lpsm,558000,home,1U,6060,CIB,558,CIB,35-44,87.18637993,south,direct,0,47
35001,2019,cf,Male,nopre,p4,l2,nopc,b/c,216500,,,,240,neg_amm,not_int,not_lpsm,,home,1U,8340,EQUI,581,EXP,35-44,,central,direct,1,
35002,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,396500,3.625,-0.0698,0,360,not_neg,not_int,not_lpsm,998000,home,1U,9420,CRIF,689,EXP,35-44,39.72945892,central,direct,0,23
35003,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,306500,3.99,0.4046,1632.5,360,not_neg,not_int,not_lpsm,648000,home,1U,5880,EXP,767,EXP,45-54,47.29938272,south,direct,0,32
35004,2019,cf,Female,pre,p4,l1,nopc,nob/c,546500,4.375,0.52,0,360,not_neg,not_int,not_lpsm,748000,home,1U,5700,EXP,757,CIB,55-64,73.06149733,North,direct,0,43
35005,2019,ncf,Joint,pre,p4,l1,nopc,nob/c,506500,3.99,-0.0718,6339,360,not_neg,not_int,not_lpsm,738000,home,1U,11700,CRIF,712,EXP,35-44,68.63143631,North,direct,0,38
35006,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,216500,4.5,0.232,570,360,neg_amm,not_int,not_lpsm,238000,home,1U,2280,CIB,544,CIB,55-64,90.96638655,south,direct,0,47
35007,2019,,Male,nopre,p4,l1,nopc,nob/c,206500,3.875,0.1256,7938.5,360,not_neg,not_int,not_lpsm,268000,home,1U,3540,CRIF,551,CIB,55-64,77.05223881,central,direct,0,38
35008,2019,cf,Joint,pre,p1,l1,nopc,nob/c,196500,3.75,0.4915,5469.19,360,not_neg,not_int,not_lpsm,208000,home,1U,7560,CRIF,885,EXP,55-64,94.47115385,North,direct,0,49
35009,2019,cf,Sex Not Available,pre,p4,l1,nopc,nob/c,416500,,,,360,not_neg,not_int,not_lpsm,428000,home,1U,8160,CIB,554,EXP,35-44,97.31308411,south,direct,1,27
35010,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,466500,3.75,0.3074,13955,324,not_neg,not_int,not_lpsm,688000,home,1U,7920,CRIF,578,EXP,45-54,67.80523256,North,direct,0,33
35011,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,206500,3.99,0.4742,5402.96,360,not_neg,not_int,not_lpsm,268000,home,1U,2220,CIB,801,CIB,>74,77.05223881,south,direct,0,39
35012,2019,ncf,Sex Not Available,nopre,p4,l1,nopc,nob/c,1186500,3.25,-0.1211,1250,360,not_neg,not_int,not_lpsm,3848000,home,1U,52440,CIB,745,CIB,>74,30.83419958,south,direct,0,26
35013,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,396500,3.25,-0.1192,10216.25,360,not_neg,int_only,not_lpsm,998000,home,1U,6660,CRIF,544,EXP,55-64,39.72945892,south,direct,0,23
35014,2019,cf,Female,nopre,p3,l1,nopc,b/c,156500,,,,300,not_neg,not_int,not_lpsm,228000,home,1U,1860,EXP,890,CIB,65-74,68.64035088,south,direct,1,44
35015,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,436500,3.875,0.3288,3113,360,not_neg,not_int,not_lpsm,618000,home,1U,6180,EXP,802,EXP,35-44,70.63106796,south,direct,0,40
35016,2019,cf,Male,pre,p1,l1,nopc,nob/c,486500,4,0.3012,2534.39,360,not_neg,not_int,not_lpsm,628000,home,1U,12600,CRIF,517,EXP,25-34,77.46815287,south,direct,0,49
35017,2019,cf,Sex Not Available,nopre,p4,l1,nopc,nob/c,176500,3.25,-0.3597,3393.02,360,not_neg,not_int,not_lpsm,178000,home,1U,,EXP,654,CIB,65-74,99.15730337,south,direct,0,
35018,2019,cf,Sex Not Available,nopre,p3,l2,nopc,nob/c,196500,4.125,0.5872,6585,360,not_neg,not_int,not_lpsm,288000,home,1U,2040,CRIF,895,CIB,55-64,68.22916667,south,direct,0,49
35019,2019,cf,Male,nopre,p4,l1,nopc,b/c,226500,,,,360,not_neg,not_int,not_lpsm,,home,1U,3240,EQUI,838,EXP,<25,,south,direct,1,
35020,2019,cf,Female,nopre,p1,l1,nopc,nob/c,406500,,,,360,not_neg,not_int,not_lpsm,,home,1U,18180,EQUI,817,EXP,45-54,,North,direct,1,
35021,2019,ncf,Male,pre,p4,l1,nopc,nob/c,566500,4.375,0.3162,1250,360,not_neg,not_int,not_lpsm,808000,home,1U,12240,CRIF,537,EXP,45-54,70.11138614,North,direct,0,20
35022,2019,cf,Sex Not Available,pre,p4,l1,nopc,nob/c,416500,,,,180,not_neg,not_int,not_lpsm,408000,home,1U,10380,CIB,767,EXP,55-64,102.0833333,south,direct,1,40
35023,2019,cf,Male,pre,p1,l1,nopc,nob/c,396500,3.875,0.1736,0,360,not_neg,not_int,not_lpsm,468000,home,1U,5100,CRIF,546,CIB,35-44,84.72222222,south,direct,0,45
35024,2019,cf,Male,pre,p3,l1,nopc,b/c,216500,3.75,0.7681,3823.91,360,not_neg,not_int,not_lpsm,248000,home,1U,2820,CRIF,544,CIB,55-64,87.2983871,North,direct,0,46
35025,2019,cf,Male,nopre,p3,l1,nopc,nob/c,386500,3.625,0.5314,2708.75,240,not_neg,not_int,not_lpsm,678000,home,1U,6120,CIB,578,EXP,45-54,57.00589971,North,direct,0,41
35026,2019,ncf,Sex Not Available,nopre,p4,l1,nopc,nob/c,516500,,,,360,not_neg,not_int,not_lpsm,858000,home,1U,6180,CIB,780,CIB,65-74,60.1981352,south,direct,1,45
35027,2019,cf,Female,nopre,p4,l1,nopc,nob/c,306500,3.5,0.4559,3888,240,not_neg,not_int,not_lpsm,438000,home,1U,6840,CIB,663,CIB,35-44,69.97716895,North,direct,0,29
35028,2019,cf,Female,pre,p3,l1,nopc,nob/c,446500,4.75,1.1234,10727.5,360,not_neg,not_int,not_lpsm,608000,home,1U,5820,EXP,585,CIB,35-44,73.4375,south,direct,0,42
35029,2019,cf,Joint,nopre,p1,l1,nopc,nob/c,286500,3.625,0.0622,0,360,not_neg,not_int,not_lpsm,368000,home,1U,4380,EXP,883,EXP,25-34,77.85326087,North,direct,0,39
35030,2019,cf,Joint,nopre,p3,l1,nopc,nob/c,546500,4.5,0.2891,14683.05,360,neg_amm,not_int,not_lpsm,828000,home,1U,4500,CIB,513,EXP,55-64,66.00241546,south,direct,0,49
35031,2019,cf,Male,nopre,p4,l1,nopc,nob/c,486500,2.99,-0.1434,4840,180,not_neg,not_int,not_lpsm,858000,home,1U,31860,CRIF,845,CIB,35-44,56.7016317,south,direct,0,11
35032,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,306500,4.375,0.233,,360,not_neg,not_int,not_lpsm,528000,home,1U,8640,CIB,669,EXP,55-64,58.04924242,south,direct,0,28
35033,2019,cf,Sex Not Available,nopre,p3,l1,nopc,b/c,206500,3.625,0.651,3888.97,360,not_neg,not_int,not_lpsm,528000,home,1U,2760,EXP,619,CIB,55-64,39.10984848,south,direct,0,42
35034,2019,cf,Male,nopre,p4,l1,nopc,nob/c,406500,3.625,-0.1079,0,360,not_neg,not_int,not_lpsm,758000,home,1U,9900,CIB,859,CIB,25-34,53.62796834,North,direct,0,18
35035,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,316500,3.625,0.1387,3983.15,360,not_neg,not_int,not_lpsm,408000,home,1U,4380,CIB,797,EXP,55-64,77.57352941,south,direct,0,44
35036,2019,cf,Male,nopre,p4,l1,nopc,nob/c,166500,3.875,0.5608,4900.63,324,not_neg,not_int,not_lpsm,188000,home,1U,2880,CIB,589,EXP,65-74,88.56382979,south,direct,0,44
35037,2019,ncf,Male,pre,p1,l1,nopc,b/c,296500,3.75,0.5875,5162.43,360,not_neg,not_int,not_lpsm,368000,home,1U,4260,CRIF,692,CIB,35-44,80.57065217,North,direct,0,55
35038,2019,cf,Joint,nopre,p4,l1,nopc,nob/c,136500,3.25,0.5153,4169.58,180,not_neg,not_int,not_lpsm,408000,home,1U,4740,CRIF,578,EXP,55-64,33.45588235,North,direct,0,44
35039,2019,cf,Joint,pre,p3,l1,nopc,nob/c,676500,4.375,0.5929,0,360,not_neg,not_int,not_lpsm,948000,home,1U,6240,CIB,782,EXP,35-44,71.36075949,south,direct,0,49
35040,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,206500,3.875,0.3741,6071.25,360,not_neg,not_int,not_lpsm,318000,home,1U,2100,CIB,814,CIB,45-54,64.93710692,south,direct,0,49
35041,2019,cf,Joint,nopre,p3,l2,nopc,nob/c,196500,4.125,1.3677,6895,180,not_neg,not_int,not_lpsm,1328000,home,1U,6960,CRIF,566,EXP,55-64,14.79668675,North,direct,0,44
35042,2019,cf,Sex Not Available,nopre,p3,l1,nopc,nob/c,486500,,,,240,neg_amm,not_int,not_lpsm,468000,home,1U,10500,CIB,537,CIB,45-54,103.9529915,south,direct,1,32
35043,2019,cf,Sex Not Available,nopre,p3,l1,nopc,b/c,306500,3.25,0.3648,7321.99,360,not_neg,not_int,not_lpsm,388000,home,1U,3420,CIB,649,CIB,55-64,78.99484536,south,direct,0,45
